URL,Size in Bytes,# of outlinks found,Content-Type
https://www.nytimes.com/2019/07/05/realestate/luxury-sales-spike-as-buyers-rush-to-avoid-higher-mansion-taxes.html,399043 Byte,75,text/html
https://www.nytimes.com/topic/person/doris-lessing,173714 Byte,43,text/html
https://www.nytimes.com/column/nice-white-parents,168600 Byte,41,text/html
https://www.nytimes.com/2019/11/26/us/politics/census-barr-ross.html,236988 Byte,44,text/html
https://www.nytimes.com/watching/titles/barking-dogs-never-bite,80710 Byte,23,text/html
https://www.nytimes.com/2020/09/11/podcasts/daily-newsletter-breonna-taylor-police-killing.html,384789 Byte,59,text/html
https://www.nytimes.com/watching/recommendations/watching-film-et-the-extra-terrestrial,87473 Byte,31,text/html
https://www.nytimes.com/topic/person/orhan-pamuk,188903 Byte,49,text/html
https://www.nytimes.com/interactive/2019/02/15/us/list-of-national-emergencies.html,124372 Byte,92,text/html
https://www.nytimes.com/by/vivian-marino,269361 Byte,51,text/html
https://www.nytimes.com/2020/05/27/style/modern-love-podcast-saoirse-ronan.html,299694 Byte,75,text/html
https://www.nytimes.com/2019/11/25/us/politics/mcgahn-testimony-ruling.html,326252 Byte,56,text/html
https://www.nytimes.com/2017/03/16/arts/design/why-the-whitneys-humanist-pro-diversity-biennial-is-a-revelation.html,382490 Byte,54,text/html
https://www.nytimes.com/2020/09/18/podcasts/daily-newsletter-college-coronavirus-wildfires.html,390284 Byte,53,text/html
https://www.nytimes.com/2016/03/10/business/dealbook/john-gutfreund-who-ran-salomon-brothers-at-its-apex-is-dead-at-86.html,409677 Byte,62,text/html
https://www.nytimes.com/2017/09/12/us/freddie-gray-baltimore-police-federal-charges.html,238969 Byte,49,text/html
https://www.nytimes.com/watching/recommendations/mad-max-fury-road,88791 Byte,31,text/html
https://www.nytimes.com/by/david-zucchino,274147 Byte,56,text/html
https://www.nytimes.com/2015/04/25/world/asia/china-suspends-death-sentence-for-li-yan.html,240161 Byte,42,text/html
https://www.nytimes.com/2020/09/11/podcasts/the-daily/wildfires-california-fire-zones.html,697423 Byte,77,text/html
https://www.nytimes.com/2017/01/27/us/emmett-till-lynching-carolyn-bryant-donham.html,283437 Byte,48,text/html
https://www.nytimes.com/2019/11/25/us/politics/supreme-court-trump-tax-returns.html,234229 Byte,48,text/html
https://www.nytimes.com/2018/06/22/arts/design/shaun-leonardo-guggenheim-gun-control.html,336077 Byte,48,text/html
https://www.nytimes.com/2020/09/15/world/asia/afghanistan-taliban-peace-talks.html,322636 Byte,46,text/html
https://www.nytimes.com/watching/recommendations/watching-film-the-host,87811 Byte,31,text/html
https://www.nytimes.com/2018/11/22/world/asia/china-domestic-violence-jiang-jinfu.html,240692 Byte,43,text/html
https://www.nytimes.com/by/thomas-gibbons-neff,351145 Byte,52,text/html
https://www.nytimes.com/2016/08/31/movies/in-era-of-black-lives-matter-films-focus-on-emmett-till-lynching.html,237324 Byte,48,text/html
https://www.nytimes.com/2020/08/23/world/asia/afghanistan-taliban-attacks-kabul.html,305151 Byte,42,text/html
https://www.nytimes.com/2020/07/12/world/middleeast/beirut-lebanon-economic-crisis.html,362704 Byte,49,text/html
https://www.nytimes.com/news-event/coronavirus?name=styln-coronavirus-national&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=1332b800-0065-11eb-854b-b58d3f498ca6&variant=undefined,830547 Byte,155,text/html
https://www.nytimes.com/2019/02/18/us/politics/national-emergency-lawsuits-trump.html,597168 Byte,54,text/html
https://www.nytimes.com/2019/12/29/nyregion/monsey-new-york-stabbing.html,374541 Byte,48,text/html
https://www.nytimes.com/2020/08/06/world/middleeast/beirut-explosion.html,619989 Byte,48,text/html
https://www.nytimes.com/2018/07/01/arts/television/dietland-amc-the-bold-type-freeform.html,248085 Byte,44,text/html
https://www.nytimes.com/2020/04/07/us/politics/wisconsin-election-coronavirus.html,743167 Byte,72,text/html
https://www.nytimes.com/2020/08/05/world/middleeast/beirut-lebanon-explosion.html,1048576 Byte,81,text/html
https://www.nytimes.com/1992/03/25/nyregion/police-officer-is-acquitted-in-the-killing-of-a-suspect.html,194308 Byte,38,text/html
https://www.nytimes.com/2020/04/08/nyregion/coronavirus-rockland-monsey-jews.html,348547 Byte,61,text/html
https://www.nytimes.com/2020/09/08/us/politics/georgia-double-voting.html,639120 Byte,69,text/html
https://www.nytimes.com/2020/08/28/world/europe/pope-pius-xii-jews-vatican-archives.html,376158 Byte,50,text/html
https://www.nytimes.com/2012/05/30/books/gone-girl-by-gillian-flynn.html,212656 Byte,38,text/html
https://www.nytimes.com/1991/06/28/nyregion/tumult-erupts-as-court-clears-4-officers.html,200371 Byte,38,text/html
https://www.nytimes.com/2019/01/17/nyregion/measles-outbreak-jews-nyc.html,312673 Byte,49,text/html
https://www.nytimes.com/2020/06/11/world/middleeast/lebanon-protests.html,234037 Byte,40,text/html
https://www.nytimes.com/2019/07/30/us/mccrae-dowless-indictment.html,240182 Byte,43,text/html
https://www.nytimes.com/2020/07/23/podcasts/nice-white-parents-serial.html,1048576 Byte,51,text/html
https://www.nytimes.com/2018/11/09/books/review-becoming-michelle-obama.html,270766 Byte,42,text/html
https://www.nytimes.com/2018/06/29/arts/television/amy-adams-hollywood-sharp-objects.html,363567 Byte,44,text/html
https://www.nytimes.com/2015/01/23/us/in-tamir-rice-shooting-in-cleveland-many-errors-by-police-then-a-fatal-one.html,638419 Byte,47,text/html
https://www.nytimes.com/2018/01/03/us/politics/trump-voter-fraud-commission.html,273954 Byte,42,text/html
https://www.nytimes.com/2020/09/16/podcasts/the-daily/college-coronavirus-outbreaks.html,839375 Byte,78,text/html
https://www.nytimes.com/by/michiko-kakutani,223385 Byte,50,text/html
https://www.nytimes.com/2018/11/09/books/michelle-obama-book-becoming.html,258267 Byte,47,text/html
https://www.nytimes.com/2019/11/26/books/review-jean-stafford-library-america-boston-adventure-mountain-lion-catherine-wheel.html,281268 Byte,45,text/html
https://www.nytimes.com/news-event/george-floyd-protests-minneapolis-new-york-los-angeles?name=styln-george-floyd&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=c77fe010-0067-11eb-909c-cff90368b8bf&variant=undefined,899986 Byte,118,text/html
https://www.nytimes.com/2018/05/18/arts/television/dietland-amc-marti-noxon.html,299794 Byte,51,text/html
https://www.nytimes.com/2020/08/22/arts/music/popcast-merchandise-bundles.html,283548 Byte,64,text/html
https://www.nytimes.com/2009/12/30/movies/30white.html,232472 Byte,36,text/html
https://www.nytimes.com/2006/10/17/books/17kaku.html,244837 Byte,36,text/html
https://www.nytimes.com/2018/02/25/books/michelle-obama-memoir-november.html,192873 Byte,43,text/html
https://www.nytimes.com/2020/06/10/style/modern-love-podcast-lorraine-toussant-updated-poscript.html,304856 Byte,77,text/html
https://www.nytimes.com/by/stephanie-saul,362793 Byte,49,text/html
https://www.nytimes.com/es/spotlight/coronavirus?name=styln-coronavirus-es&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=02430430-0067-11eb-aeb4-87f310d50504&variant=undefined,446675 Byte,63,text/html
https://www.nytimes.com/news-event/coronavirus?name=styln-coronavirus-national&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=53dca1f0-0064-11eb-8be7-d1b243d74760&variant=undefined,830547 Byte,155,text/html
https://www.nytimes.com/2016/12/18/us/voter-fraud.html,292689 Byte,46,text/html
https://www.nytimes.com/2010/01/27/books/excerpt-nothing-to-envy.html,238455 Byte,34,text/html
https://www.nytimes.com/1995/08/06/books/review/a-promise-of-redemption.html,173800 Byte,34,text/html
https://www.nytimes.com/2020/09/11/realestate/school-at-home.html,317923 Byte,54,text/html
https://www.nytimes.com/2020/06/05/books/antiracism-books-race-racism.html,292203 Byte,51,text/html
https://www.nytimes.com/article/mail-in-vote-fraud-ballot.html,429229 Byte,67,text/html
https://www.nytimes.com/2018/10/18/us/politics/fbi-headquarters-building-trump.html,443317 Byte,54,text/html
https://www.nytimes.com/2020/04/13/world/asia/china-mekong-drought.html,365023 Byte,48,text/html
https://www.nytimes.com/2017/11/15/books/review/national-book-award-jesmyn-ward.html,255696 Byte,46,text/html
https://www.nytimes.com/interactive/2020/09/18/smarter-living/home-preparations-winter.html,149417 Byte,44,text/html
https://www.nytimes.com/2016/03/16/books/review-in-the-travelers-danger-at-every-destination.html,254622 Byte,41,text/html
https://www.nytimes.com/2020/08/28/realestate/pandemic-pods.html,317704 Byte,56,text/html
https://www.nytimes.com/2009/07/16/business/media/16trump.html,167323 Byte,35,text/html
https://www.nytimes.com/2020/03/31/world/asia/Indonesia-south-china-sea-fishing.html,424924 Byte,41,text/html
https://www.nytimes.com/2020/07/22/us/politics/coronavirus-stimulus.html,371460 Byte,56,text/html
https://www.nytimes.com/2015/05/31/us/politics/joseph-r-biden-iii-vice-presidents-son-beau-dies-at-46.html,507255 Byte,43,text/html
https://www.nytimes.com/2012/06/03/world/asia/wave-of-tibet-self-immolations-challenges-chinese-rule.html,268712 Byte,41,text/html
https://www.nytimes.com/interactive/2020/08/27/smarter-living/bathroom-reorganizing.html,152555 Byte,42,text/html
https://www.nytimes.com/2020/02/24/books/review-disturbance-surviving-charlie-hebdo-philippe-lancon.html,316134 Byte,47,text/html
https://www.nytimes.com/fr/2020/09/17/world/europe/criminalite-france.html,388434 Byte,57,text/html
https://www.nytimes.com/1994/06/09/books/books-of-the-times-low-shock-threshold-in-white-house-expose.html,197429 Byte,38,text/html
https://www.nytimes.com/2020/08/13/arts/television/lovecraft-country-review.html,291005 Byte,52,text/html
https://www.nytimes.com/2020/09/21/us/supreme-court-voting-rules.html,254532 Byte,45,text/html
https://www.nytimes.com/2015/12/23/books/charles-f-harris-81-dies-led-effort-to-publish-work-by-black-writers.html,214318 Byte,37,text/html
https://www.nytimes.com/2010/01/27/books/27book.html,254026 Byte,36,text/html
https://www.nytimes.com/2020/08/14/arts/television/ted-lasso-review.html,220976 Byte,42,text/html
https://www.nytimes.com/2020/09/10/us/elections/tucker-carlson-blames-trumps-18-interviews-with-bob-woodward-on-lindsey-graham.html,201989 Byte,40,text/html
https://www.nytimes.com/2020/08/31/world/europe/thomas-piketty-china.html,294131 Byte,52,text/html
https://www.nytimes.com/2015/01/18/world/europe/paris-terrorism-brothers-said-cherif-kouachi-charlie-hebdo.html,1048576 Byte,53,text/html
https://www.nytimes.com/2020/09/02/arts/television/raised-by-wolves-review.html,217858 Byte,44,text/html
https://www.nytimes.com/2020/08/13/us/politics/trump-israel-united-arab-emirates-uae.html,900761 Byte,56,text/html
https://www.nytimes.com/2017/07/26/books/review/called-to-rise-david-brown-policing-the-black-man-paul-butler.html,262988 Byte,41,text/html
https://www.nytimes.com/2010/09/22/world/asia/22policy.html,241125 Byte,40,text/html
https://www.nytimes.com/2020/01/03/world/middleeast/iranian-general-qassem-soleimani-killed.html,976606 Byte,61,text/html
https://www.nytimes.com/2015/12/21/arts/design/in-paris-archivists-preserve-tokens-of-grief.html,301486 Byte,55,text/html
https://www.nytimes.com/2020/09/04/world/europe/france-ensauvagement-far-right-racism.html,352502 Byte,50,text/html
https://www.nytimes.com/1985/08/04/books/beyond-the-brink-of-destruction.html,202748 Byte,37,text/html
https://www.nytimes.com/2020/09/10/world/europe/charlie-hebdo-trial-survivors.html,370098 Byte,47,text/html
https://www.nytimes.com/2020/07/20/us/politics/congress-trump-confederate-base-names.html,266580 Byte,46,text/html
https://www.nytimes.com/2020/07/03/world/europe/france-prime-minister-resign.html,495752 Byte,48,text/html
https://www.nytimes.com/2020/09/14/world/europe/paris-deputy-mayor-sex-abuse.html,233514 Byte,42,text/html
https://www.nytimes.com/2018/12/13/world/europe/strasbourg-cherif-chekatt.html,285155 Byte,40,text/html
https://www.nytimes.com/2020/04/06/us/politics/navarro-warning-trump-coronavirus.html,434933 Byte,60,text/html
https://www.nytimes.com/2020/08/30/world/europe/french-magazine-racist-daniele-obono.html,292852 Byte,50,text/html
https://www.nytimes.com/2020/09/11/world/europe/france-coronavirus-testing.html,548707 Byte,55,text/html
https://www.nytimes.com/article/books-race-america.html,586592 Byte,80,text/html
https://www.nytimes.com/by/jeremy-egner,262868 Byte,52,text/html
https://www.nytimes.com/2020/07/02/world/europe/encrypted-network-arrests-europe.html,248700 Byte,38,text/html
https://www.nytimes.com/2020/08/27/us/hurricane-laura-damage.html,634847 Byte,46,text/html
https://www.nytimes.com/2019/08/27/books/review-quichotte-salman-rushdie.html,264419 Byte,47,text/html
https://www.nytimes.com/2020/09/12/us/politics/alaska-democrats-independent-challengers.html,331595 Byte,39,text/html
https://www.nytimes.com/news-event/attacks-in-paris,507543 Byte,68,text/html
https://www.nytimes.com/2019/09/10/books/susan-kamil-publishing-ruth-reichl.html,269699 Byte,43,text/html
https://www.nytimes.com/live/2020/09/26/us/trump-vs-biden?name=styln-scotus-nominations&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=9ac9fb30-0064-11eb-8109-af44adad2294&variant=undefined,1048576 Byte,107,text/html
https://www.nytimes.com/2020/08/28/us/hurricane-laura-damage-lake-charles.html,357082 Byte,41,text/html
https://www.nytimes.com/2020/07/09/world/europe/Notre-Dame-spire-Macron.html,254022 Byte,45,text/html
https://www.nytimes.com/2019/11/13/books/review-black-radical-william-monroe-trotter-kerri-greenidge.html,279866 Byte,45,text/html
https://www.nytimes.com/2020/07/11/world/europe/france-racial-discrimination-workplace.html,369120 Byte,49,text/html
https://www.nytimes.com/column/mr-robot-tv-recaps,241351 Byte,53,text/html
https://www.nytimes.com/2020/09/09/us/fort-hood-deaths-army.html,346592 Byte,43,text/html
https://www.nytimes.com/2014/06/01/business/media/gina-centrello-on-teamwork-as-its-own-energy-source.html,267002 Byte,38,text/html
https://www.nytimes.com/2015/01/12/world/europe/paris-march-against-terror-charlie-hebdo.html,668081 Byte,53,text/html
https://www.nytimes.com/1995/10/01/magazine/see-dick-run-again.html,308350 Byte,36,text/html
https://www.nytimes.com/news-event/coronavirus?name=styln-coronavirus-national&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=7ef69170-0064-11eb-9ec3-7f7df738fef9&variant=undefined,830547 Byte,155,text/html
https://www.nytimes.com/2020/08/23/us/tulsa-mayor-election-race.html,482469 Byte,67,text/html
https://www.nytimes.com/2020/09/23/world/europe/eiffel-tower.html,196734 Byte,38,text/html
https://www.nytimes.com/news-event/george-floyd-protests-minneapolis-new-york-los-angeles?name=styln-george-floyd&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=7199b340-0064-11eb-81fe-b98b423aa47b&variant=undefined,899986 Byte,118,text/html
https://www.nytimes.com/2008/03/06/fashion/06WOW.html,244334 Byte,36,text/html
https://www.nytimes.com/news-event/coronavirus?name=styln-coronavirus-markets&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=0325c310-0067-11eb-8af1-bddf2e443233&variant=undefined,830547 Byte,155,text/html
https://www.nytimes.com/2018/08/17/books/review/where-the-crawdads-sing-delia-owens.html,258984 Byte,41,text/html
https://www.nytimes.com/2020/08/04/us/virus-testing-delays.html,360905 Byte,54,text/html
https://www.nytimes.com/2020/05/24/arts/reopening-dance-music-theater-virus.html,428419 Byte,84,text/html
https://www.nytimes.com/2019/09/03/books/stephen-king-interview-the-institute.html,295744 Byte,58,text/html
https://www.nytimes.com/1993/08/25/business/the-media-business-publisher-plans-to-revive-dial-press.html,196453 Byte,38,text/html
https://www.nytimes.com/2019/07/07/sports/basketball/clippers-kawhi-leonard-lakers.html,271168 Byte,39,text/html
https://www.nytimes.com/2016/03/02/business/media/hachette-again-reaches-deal-with-perseus-books.html,239069 Byte,38,text/html
https://www.nytimes.com/by/ian-urbina,351831 Byte,52,text/html
https://www.nytimes.com/2013/07/02/business/media/merger-of-penguin-and-random-house-is-completed.html,242132 Byte,39,text/html
https://www.nytimes.com/2019/09/05/books/handmaids-tale-sequel-testaments-margaret-atwood.html,456757 Byte,52,text/html
https://www.nytimes.com/news-event/coronavirus?name=styln-coronavirus-national&region=TOP_BANNER&block=storyline_menu_recirc&action=click&pgtype=Article&impression_id=6f7c5180-0064-11eb-a56d-9f8128c7c3d1&variant=undefined,830547 Byte,155,text/html
https://www.nytimes.com/2019/02/26/theater/jeremy-pope-choir-boy-aint-too-proud.html,271203 Byte,47,text/html
